results_type,environment,inter_site_distance_m,site_area_km2,sites_per_km2,frequency_GHz,bandwidth_MHz,number_of_sectors,generation,ant_type,path_loss_dB,received_power_dBm,interference_dBm,sinr_dB,spectral_efficiency_bps_hz,capacity_mbps,capacity_mbps_km2
10_percentile,urban,59200,3035.107271119095,0.0003294776463143865,2.6,10,3,4G,macro,163.0,-126.0,-133.29242982390207,-23.52,0.0,0.0,0.0
10_percentile,urban,59200,3035.107271119095,0.0003294776463143865,3.5,40,3,5G,macro,163.0,-127.0,-137.25606058285882,-30.54,0.0,0.0,0.0
10_percentile,urban,59200,3035.107271119095,0.0003294776463143865,3.7,40,3,5G,macro,167.0,-130.0,-136.99978290702776,-33.54,0.0,0.0,0.0
10_percentile,urban,59200,3035.107271119095,0.0003294776463143865,26,200,3,5G,macro,183.0,-146.0,-153.29242982390207,-56.53,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,0.7,10,3,5G,macro,152.0,-117.0,-128.99997828581874,-14.52,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,0.8,10,3,4G,macro,154.9,-120.0,-126.26326593189265,-17.52,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,1.8,10,3,4G,macro,161.0,-124.0,-132.25924267669222,-21.52,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,2.6,10,3,4G,macro,163.0,-126.0,-133.9978339382435,-23.52,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,3.5,40,3,5G,macro,163.0,-127.0,-137.25924267669222,-30.54,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,3.7,40,3,5G,macro,167.0,-130.0,-137.25570701687732,-33.54,0.0,0.0,0.0
10_percentile,urban,60000,3117.691453623979,0.0003207501495497921,26,200,3,5G,macro,183.0,-146.0,-153.9978339382435,-56.53,0.0,0.0,0.0
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,0.7,10,3,5G,micro,58.0,-39.0,-45.29627884007297,2.3,1.4766,14.766,20460.369779646106
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,0.8,10,3,4G,micro,60.0,-43.0,-43.997833938243495,-1.7,0.377,3.77,5223.865235626833
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,1.8,10,3,4G,micro,67.0,-47.0,-52.997833938243495,1.3,0.6016,6.016,8336.014126666054
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,2.6,10,3,4G,micro,69.0,-49.0,-53.997833938243495,1.26,0.6016,6.016,8336.014126666054
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,3.5,40,3,5G,micro,72.0,-50.0,-57.997833938243495,2.3,1.4766,59.064,81841.47911858442
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,3.7,40,3,5G,micro,73.0,-53.0,-57.97881070093006,1.26,1.4766,59.064,81841.47911858442
10_percentile,urban,50,0.0021650635094610966,461.8802153517006,26,200,3,5G,micro,89.0,-69.0,-73.99783393824349,1.26,1.4766,295.32,409207.3955929221
10_percentile,urban,100,0.008660254037844387,115.47005383792515,0.7,10,3,5G,micro,59.0,-46.0,-57.259597830983715,3.3,1.9141,19.141,6630.6369015340315
10_percentile,urban,100,0.008660254037844387,115.47005383792515,0.8,10,3,4G,micro,61.0,-49.0,-54.82390874094432,0.3,0.6016,6.016,2084.0035316665135
10_percentile,urban,100,0.008660254037844387,115.47005383792515,1.8,10,3,4G,micro,69.0,-53.0,-58.997833938243495,1.3,0.6016,6.016,2084.0035316665135
10_percentile,urban,100,0.008660254037844387,115.47005383792515,2.6,10,3,4G,micro,71.0,-55.0,-60.255707016877324,1.3,0.6016,6.016,2084.0035316665135
10_percentile,urban,100,0.008660254037844387,115.47005383792515,3.5,40,3,5G,micro,73.0,-56.0,-63.997833938243495,2.3,1.4766,59.064,20460.369779646106
10_percentile,urban,100,0.008660254037844387,115.47005383792515,3.7,40,3,5G,micro,74.0,-59.0,-63.997833938243495,1.3,1.4766,59.064,20460.369779646106
10_percentile,urban,100,0.008660254037844387,115.47005383792515,26,200,3,5G,micro,91.0,-75.0,-80.25570701687732,1.3,1.4766,295.32,102301.84889823053
10_percentile,urban,150,0.01948557158514987,51.32002392796674,0.7,10,3,5G,micro,62.0,-53.0,-64.25959783098372,3.3,1.9141,19.141,2946.9497340151256
10_percentile,urban,150,0.01948557158514987,51.32002392796674,0.8,10,3,4G,micro,65.0,-56.0,-61.82390874094432,0.3,0.6016,6.016,926.223791851784
10_percentile,urban,150,0.01948557158514987,51.32002392796674,1.8,10,3,4G,micro,71.0,-57.0,-64.25959783098372,1.3,0.6016,6.016,926.223791851784
10_percentile,urban,150,0.01948557158514987,51.32002392796674,2.6,10,3,4G,micro,73.0,-59.0,-63.997833938243495,1.26,0.6016,6.016,926.223791851784
10_percentile,urban,150,0.01948557158514987,51.32002392796674,3.5,40,3,5G,micro,74.0,-59.0,-67.97881070093007,2.3,1.4766,59.064,9093.497679842714
10_percentile,urban,150,0.01948557158514987,51.32002392796674,3.7,40,3,5G,micro,76.0,-62.0,-67.25570701687732,1.3,1.4766,59.064,9093.497679842714
10_percentile,urban,150,0.01948557158514987,51.32002392796674,26,200,3,5G,micro,93.0,-79.0,-83.99783393824349,1.26,1.4766,295.32,45467.48839921357
10_percentile,urban,200,0.034641016151377546,28.867513459481287,0.7,10,3,5G,micro,64.0,-58.0,-69.25959783098372,3.3,1.9141,19.141,1657.6592253835079
10_percentile,urban,200,0.034641016151377546,28.867513459481287,0.8,10,3,4G,micro,66.0,-61.0,-66.82390874094432,0.3,0.6016,6.016,521.0008829166284
10_percentile,urban,200,0.034641016151377546,28.867513459481287,1.8,10,3,4G,micro,73.0,-59.0,-69.25959783098372,2.296,0.6016,6.016,521.0008829166284
10_percentile,urban,200,0.034641016151377546,28.867513459481287,2.6,10,3,4G,micro,75.0,-61.0,-67.26326593189265,1.3,0.6016,6.016,521.0008829166284
10_percentile,urban,200,0.034641016151377546,28.867513459481287,3.5,40,3,5G,micro,76.0,-62.0,-70.25570701687732,2.3,1.4766,59.064,5115.092444911526
10_percentile,urban,200,0.034641016151377546,28.867513459481287,3.7,40,3,5G,micro,79.0,-65.0,-69.99783393824349,1.26,1.4766,59.064,5115.092444911526
10_percentile,urban,200,0.034641016151377546,28.867513459481287,26,200,3,5G,micro,95.0,-81.0,-86.97881070093007,1.3,1.4766,295.32,25575.462224557632
10_percentile,urban,250,0.05412658773652741,18.475208614068027,0.7,10,3,5G,micro,67.0,-61.0,-73.25924267669222,3.3,1.9141,19.141,1060.901904247727
10_percentile,urban,250,0.05412658773652741,18.475208614068027,0.8,10,3,4G,micro,69.9,-64.0,-70.26326593189265,0.3,0.6016,6.016,333.4405650673594
10_percentile,urban,250,0.05412658773652741,18.475208614068027,1.8,10,3,4G,micro,75.0,-62.0,-73.0,2.3,0.6016,6.016,333.4405650673594
10_percentile,urban,250,0.05412658773652741,18.475208614068027,2.6,10,3,4G,micro,77.0,-63.0,-71.26326593189265,1.3,0.6016,6.016,333.4405650673594
10_percentile,urban,250,0.05412658773652741,18.475208614068027,3.5,40,3,5G,micro,78.0,-64.0,-72.29627884007299,2.3,1.4766,59.064,3273.659164750418
10_percentile,urban,250,0.05412658773652741,18.475208614068027,3.7,40,3,5G,micro,81.0,-67.0,-72.0,1.26,1.4766,59.064,3273.659164750418
10_percentile,urban,250,0.05412658773652741,18.475208614068027,26,200,3,5G,micro,97.0,-83.0,-88.97881070093007,1.3,1.4766,295.32,16368.29582375209
10_percentile,urban,300,0.07794228634059948,12.830005981991684,0.7,10,3,5G,micro,70.0,-65.0,-80.99783393824347,3.3,1.9141,19.141,736.7374335037814
10_percentile,urban,300,0.07794228634059948,12.830005981991684,0.8,10,3,4G,micro,72.0,-68.0,-81.99783393824349,0.3,0.6016,6.016,231.555947962946
10_percentile,urban,300,0.07794228634059948,12.830005981991684,1.8,10,3,4G,micro,77.0,-65.0,-89.99978290702776,3.0,0.877,8.77,337.557457386143
10_percentile,urban,300,0.07794228634059948,12.830005981991684,2.6,10,3,4G,micro,79.0,-65.0,-92.99783393824347,2.3,0.6016,6.016,231.555947962946
10_percentile,urban,300,0.07794228634059948,12.830005981991684,3.5,40,3,5G,micro,80.0,-65.0,-95.99783393824349,2.3,1.4766,59.064,2273.3744199606786
10_percentile,urban,300,0.07794228634059948,12.830005981991684,3.7,40,3,5G,micro,82.0,-69.0,-96.25924267669222,1.3,1.4766,59.064,2273.3744199606786
10_percentile,urban,300,0.07794228634059948,12.830005981991684,26,200,3,5G,micro,99.0,-85.0,-113.99783393824349,1.29,1.4766,295.32,11366.872099803393
10_percentile,urban,350,0.10608811196359372,9.42612684391226,0.7,10,3,5G,micro,73.0,-67.0,-87.29627884007299,3.3,1.9141,19.141,541.2764817578802
10_percentile,urban,350,0.10608811196359372,9.42612684391226,0.8,10,3,4G,micro,74.0,-70.0,-86.25924267669222,-0.7,0.377,3.77,106.60949460462925
10_percentile,urban,350,0.10608811196359372,9.42612684391226,1.8,10,3,4G,micro,78.0,-68.0,-95.99978290702776,2.3,0.6016,6.016,170.1227372788991
10_percentile,urban,350,0.10608811196359372,9.42612684391226,2.6,10,3,4G,micro,80.0,-67.0,-97.25924267669222,2.3,0.6016,6.016,170.1227372788991
10_percentile,urban,350,0.10608811196359372,9.42612684391226,3.5,40,3,5G,micro,81.0,-67.0,-101.25924267669222,2.3,1.4766,59.064,1670.2342677262127
10_percentile,urban,350,0.10608811196359372,9.42612684391226,3.7,40,3,5G,micro,84.0,-70.0,-100.99978290702776,1.3,1.4766,59.064,1670.2342677262127
10_percentile,urban,350,0.10608811196359372,9.42612684391226,26,200,3,5G,micro,100.0,-87.0,-118.29627884007297,1.27,1.4766,295.32,8351.171338631064
10_percentile,urban,400,0.13856406460551018,7.216878364870322,0.7,10,3,5G,micro,75.0,-70.0,-89.99978290702776,3.9300000000000015,1.9141,19.141,414.41480634587697
10_percentile,urban,400,0.13856406460551018,7.216878364870322,0.8,10,3,4G,micro,77.0,-73.0,-88.25924267669222,0.3,0.6016,6.016,130.2502207291571
10_percentile,urban,400,0.13856406460551018,7.216878364870322,1.8,10,3,4G,micro,79.0,-70.0,-97.99978290702776,2.9300000000000015,0.8494600000000007,8.494600000000005,183.9134848746507
10_percentile,urban,400,0.13856406460551018,7.216878364870322,2.6,10,3,4G,micro,81.0,-69.0,-99.25924267669222,2.3,0.6016,6.016,130.2502207291571
10_percentile,urban,400,0.13856406460551018,7.216878364870322,3.5,40,3,5G,micro,82.0,-68.0,-103.25924267669222,3.3,1.9141,76.564,1657.6592253835079
10_percentile,urban,400,0.13856406460551018,7.216878364870322,3.7,40,3,5G,micro,85.0,-71.0,-102.99978290702776,1.3,1.4766,59.064,1278.7731112278816
10_percentile,urban,400,0.13856406460551018,7.216878364870322,26,200,3,5G,micro,101.0,-88.0,-120.29627884007299,1.08,1.4766,295.32,6393.865556139408
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,0.7,10,3,5G,micro,77.0,-72.0,-91.29627884007299,4.3,2.4063,24.063,411.6379119261502
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,0.8,10,3,4G,micro,79.0,-75.0,-90.25924267669222,1.3,0.6016,6.016,102.91375465019823
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,1.8,10,3,4G,micro,80.0,-72.0,-99.29627884007299,3.3,0.877,8.77,150.02553661606353
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,2.6,10,3,4G,micro,83.0,-71.0,-101.25924267669222,3.3,0.877,8.77,150.02553661606353
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,3.5,40,3,5G,micro,83.0,-70.0,-104.99978290702776,6.3,2.7305,109.22,1868.3910044705199
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,3.7,40,3,5G,micro,86.0,-72.0,-104.99978290702776,2.3,1.4766,59.064,1010.3886310936348
10_percentile,urban,450,0.17537014426634884,5.7022248808851925,26,200,3,5G,micro,103.0,-89.0,-122.26326593189265,0.46,1.4766,295.32,5051.943155468174
10_percentile,urban,500,0.21650635094610965,4.618802153517007,0.7,10,3,5G,micro,79.0,-74.0,-93.25924267669222,12.200000000000003,4.461290000000001,44.61290000000002,618.1744757838102
10_percentile,urban,500,0.21650635094610965,4.618802153517007,0.8,10,3,4G,micro,80.0,-77.0,-91.99978290702776,9.3,1.9141,19.141,265.22547606136123
10_percentile,urban,500,0.21650635094610965,4.618802153517007,1.8,10,3,4G,micro,81.0,-75.0,-101.25924267669222,19.299999999999997,4.5234,45.234,626.7806898364568
10_percentile,urban,500,0.21650635094610965,4.618802153517007,2.6,10,3,4G,micro,83.0,-74.0,-102.99978290702776,22.299999999999997,5.1152,51.152,708.7829032699835
10_percentile,urban,500,0.21650635094610965,4.618802153517007,3.5,40,3,5G,micro,84.0,-72.0,-106.29627884007297,24.46,7.4063,296.252,4104.9881267504525
10_percentile,urban,500,0.21650635094610965,4.618802153517007,3.7,40,3,5G,micro,87.0,-75.0,-106.25924267669222,21.46,6.9141,276.564,3832.1831963551713
10_percentile,urban,500,0.21650635094610965,4.618802153517007,26,200,3,5G,micro,103.0,-90.0,-123.99978290702776,-0.53,0.877,175.4,2430.4136931802295
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,0.7,10,3,5G,micro,81.0,-82.0,-94.29627884007297,3.3,1.9141,19.141,219.19460831538893
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,0.8,10,3,4G,micro,82.0,-85.0,-93.25924267669222,-0.7,0.377,3.77,43.17243996390033
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,1.8,10,3,4G,micro,83.0,-93.0,-102.99978290702776,2.26,0.6016,6.016,68.89267873284467
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,2.6,10,3,4G,micro,84.0,-95.0,-104.25924267669222,2.3,0.6016,6.016,68.89267873284467
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,3.5,40,3,5G,micro,85.0,-96.0,-107.99978290702776,0.4,1.4766,59.064,676.37586048483
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,3.7,40,3,5G,micro,88.0,-98.0,-107.99978290702776,-1.54,0.877,35.08,401.72127160043067
10_percentile,urban,550,0.2619726846447927,3.8171918624107493,26,200,3,5G,micro,104.0,-116.0,-125.29627884007299,-26.53,0.0,0.0,0.0
10_percentile,urban,600,0.3117691453623979,3.207501495497921,0.7,10,3,5G,micro,82.0,-85.0,-95.99978290702776,3.3,1.9141,19.141,184.18435837594535
10_percentile,urban,600,0.3117691453623979,3.207501495497921,0.8,10,3,4G,micro,84.0,-90.0,-94.29627884007297,-0.7,0.377,3.77,36.276841914075234
10_percentile,urban,600,0.3117691453623979,3.207501495497921,1.8,10,3,4G,micro,84.0,-95.0,-103.99978290702776,2.296,0.6016,6.016,57.8889869907365
10_percentile,urban,600,0.3117691453623979,3.207501495497921,2.6,10,3,4G,micro,85.0,-97.0,-105.29627884007299,2.3,0.6016,6.016,57.8889869907365
10_percentile,urban,600,0.3117691453623979,3.207501495497921,3.5,40,3,5G,micro,86.0,-98.0,-109.25924267669222,-1.54,0.877,35.08,337.557457386143
10_percentile,urban,600,0.3117691453623979,3.207501495497921,3.7,40,3,5G,micro,89.0,-100.0,-109.25924267669222,-3.54,0.377,15.08,145.10736765630094
10_percentile,urban,600,0.3117691453623979,3.207501495497921,26,200,3,5G,micro,105.0,-118.0,-126.99978290702776,-28.53,0.0,0.0,0.0
10_percentile,urban,650,0.3658957330989253,2.733019025749708,0.7,10,3,5G,micro,83.0,-87.0,-97.25924267669222,3.296,1.9141,19.141,156.9381515155984
10_percentile,urban,650,0.3658957330989253,2.733019025749708,0.8,10,3,4G,micro,85.0,-91.0,-95.99978290702776,-0.7,0.377,3.77,30.910445181223864
10_percentile,urban,650,0.3658957330989253,2.733019025749708,1.8,10,3,4G,micro,84.0,-96.0,-105.25924267669222,2.26,0.6016,6.016,49.32552737672222
10_percentile,urban,650,0.3658957330989253,2.733019025749708,2.6,10,3,4G,micro,86.0,-98.0,-106.99978290702776,2.27,0.6016,6.016,49.32552737672222
10_percentile,urban,650,0.3658957330989253,2.733019025749708,3.5,40,3,5G,micro,87.0,-99.0,-110.29627884007297,-2.54,0.377,15.08,123.64178072489545
10_percentile,urban,650,0.3658957330989253,2.733019025749708,3.7,40,3,5G,micro,89.0,-102.0,-110.25924267669222,-5.54,0.1523,6.092,49.94865571459304
10_percentile,urban,650,0.3658957330989253,2.733019025749708,26,200,3,5G,micro,106.0,-119.0,-128.25924267669222,-29.53,0.0,0.0,0.0
10_percentile,urban,700,0.42435244785437487,2.356531710978065,0.7,10,3,5G,micro,85.0,-88.0,-98.25924267669222,3.26,1.9141,19.141,135.31912043947005
10_percentile,urban,700,0.42435244785437487,2.356531710978065,0.8,10,3,4G,micro,86.0,-92.0,-96.99978290702776,-0.7,0.377,3.77,26.652373651157312
10_percentile,urban,700,0.42435244785437487,2.356531710978065,1.8,10,3,4G,micro,85.0,-97.0,-106.25959783098372,2.3,0.6016,6.016,42.53068431972478
10_percentile,urban,700,0.42435244785437487,2.356531710978065,2.6,10,3,4G,micro,87.0,-99.0,-107.99978290702776,2.26,0.6016,6.016,42.53068431972478
10_percentile,urban,700,0.42435244785437487,2.356531710978065,3.5,40,3,5G,micro,87.0,-100.0,-111.99978290702776,-3.54,0.377,15.08,106.60949460462925
10_percentile,urban,700,0.42435244785437487,2.356531710978065,3.7,40,3,5G,micro,90.0,-103.0,-111.29627884007299,-6.54,0.1523,6.092,43.06797354982768
10_percentile,urban,700,0.42435244785437487,2.356531710978065,26,200,3,5G,micro,107.0,-120.0,-129.25924267669222,-30.53,0.0,0.0,0.0
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,0.7,10,3,5G,micro,86.0,-89.0,-99.25924267669222,3.3,1.9141,19.141,117.87798936060503
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,0.8,10,3,4G,micro,87.0,-93.0,-97.99978290702776,-0.7,0.377,3.77,23.217178825008148
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,1.8,10,3,4G,micro,87.0,-98.0,-107.26326593189265,2.27,0.6016,6.016,37.04895167407136
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,2.6,10,3,4G,micro,87.0,-100.0,-108.99978290702776,1.42,0.6016,6.016,37.04895167407136
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,3.5,40,3,5G,micro,88.0,-101.0,-112.99978290702776,-4.54,0.377,15.08,92.86871530003259
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,3.7,40,3,5G,micro,91.0,-104.0,-112.29627884007299,-7.54,0.0,0.0,0.0
10_percentile,urban,750,0.4871392896287467,2.0528009571186696,26,200,3,5G,micro,107.0,-121.0,-130.25924267669222,-31.53,0.0,0.0,0.0
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,0.7,10,3,5G,micro,87.0,-90.0,-100.25924267669222,3.3,1.9141,19.141,103.60370158653889
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,0.8,10,3,4G,micro,89.0,-94.0,-98.99978290702776,-0.7,0.377,3.77,20.405723576681034
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,1.8,10,3,4G,micro,88.0,-99.0,-108.26326593189265,2.08,0.6016,6.016,32.562555182311165
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,2.6,10,3,4G,micro,88.0,-101.0,-109.99978290702776,1.3,0.6016,6.016,32.562555182311165
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,3.5,40,3,5G,micro,88.0,-102.0,-113.99978290702776,-5.54,0.1523,6.092,32.97391724910898
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,3.7,40,3,5G,micro,91.0,-105.0,-113.29627884007299,-8.54,0.0,0.0,0.0
10_percentile,urban,800,0.5542562584220407,1.8042195912175805,26,200,3,5G,micro,108.0,-122.0,-131.25924267669222,-32.53,0.0,0.0,0.0
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,0.7,10,3,5G,micro,88.0,-91.0,-101.25924267669222,3.26,1.9141,19.141,91.77352112855675
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,0.8,10,3,4G,micro,90.0,-95.0,-99.99978290702776,-0.7,0.377,3.77,18.07565825477556
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,1.8,10,3,4G,micro,89.0,-100.0,-109.25924267669222,1.42,0.6016,6.016,28.844339538655113
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,2.6,10,3,4G,micro,89.0,-102.0,-110.99978290702776,0.48,0.6016,6.016,28.844339538655113
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,3.5,40,3,5G,micro,89.0,-103.0,-114.99978290702776,-6.54,0.1523,6.092,29.208729466337594
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,3.7,40,3,5G,micro,92.0,-106.0,-114.29627884007297,-9.54,0.0,0.0,0.0
10_percentile,urban,850,0.6257033542342569,1.5982014372031164,26,200,3,5G,micro,108.0,-123.0,-132.25924267669222,-33.53,0.0,0.0,0.0
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,0.7,10,3,5G,micro,89.0,-92.0,-102.25924267669222,3.296,1.9141,19.141,81.85971483375349
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,0.8,10,3,4G,micro,91.0,-96.0,-100.99978290702776,-0.7,0.377,3.77,16.123040850700104
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,1.8,10,3,4G,micro,90.0,-101.0,-110.25924267669222,0.48,0.6016,6.016,25.728438662549557
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,2.6,10,3,4G,micro,89.0,-103.0,-111.99978290702776,-0.52,0.377,3.77,16.123040850700104
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,3.5,40,3,5G,micro,89.0,-104.0,-115.29627884007299,-7.54,0.0,0.0,0.0
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,3.7,40,3,5G,micro,92.0,-107.0,-115.25924267669222,-10.54,0.0,0.0,0.0
10_percentile,urban,900,0.7014805770653953,1.4255562202212981,26,200,3,5G,micro,109.0,-124.0,-132.99978290702776,-34.53,0.0,0.0,0.0
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,0.7,10,3,5G,micro,90.0,-92.0,-102.99978290702776,3.3,1.9141,19.141,73.46966095886742
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,0.8,10,3,4G,micro,92.0,-97.0,-101.29627884007299,-0.7,0.377,3.77,14.470540818919085
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,1.8,10,3,4G,micro,91.0,-102.0,-111.25924267669222,0.46200000000000035,0.6016,6.016,23.091451874434277
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,2.6,10,3,4G,micro,90.0,-104.0,-112.29627884007299,-1.52,0.377,3.77,14.470540818919085
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,3.5,40,3,5G,micro,90.0,-105.0,-116.26326593189265,-8.54,0.0,0.0,0.0
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,3.7,40,3,5G,micro,93.0,-107.0,-116.25924267669222,-10.54,0.0,0.0,0.0
10_percentile,urban,950,0.7815879269154559,1.2794465799216084,26,200,3,5G,micro,109.0,-125.0,-133.99978290702776,-35.53,0.0,0.0,0.0
10_percentile,suburban,800,0.5542562584220407,1.8042195912175805,0.7,10,3,5G,macro,75.0,-54.0,-65.99978290702776,3.3,1.9141,19.141,103.60370158653889
10_percentile,suburban,800,0.5542562584220407,1.8042195912175805,0.8,10,3,4G,macro,77.0,-59.0,-64.25959783098372,-0.7,0.377,3.77,20.405723576681034
10_percentile,suburban,800,0.5542562584220407,1.8042195912175805,1.8,10,3,4G,macro,84.0,-63.0,-73.26326593189265,2.3,0.6016,6.016,32.562555182311165
